Framework,,Rigorous Instruction,,,,,,,,,,,,,,Collaborative Teachers,,,,,,,,,,,,Supportive Environment                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          Supportive Environment,,,,,,,,,,,,,,,,,,,,,Effective School Leadership,,,,,,,,,,,Strong Family-Community Ties,,,,,,,,,,,Trust,,,,,,,,,,,,,,,,,
DBN,School Name,Rigorous Instruction Rating,Rigorous Instruction - Element Score,Quality Review - How interesting and challenging is the curriculum?,Quality Review - How effective is the teaching and learning?,Quality Review - How well does the school assess what students are learning?,Rigorous Instruction - Percent Positive Responses on School Survey,Rigorous Instruction - Percent Positive Responses on School Survey - City Average,Rigorous Instruction - Borough Positive Responses,Percentage of students who say that they learn a lot from feedback on their work,Percentage of students who say that they learn a lot from feedback on their work - City Average,Percentage of students who know what their teacher wants them to learn in class,Percentage of students who know what their teacher wants them to learn in class - City Average,Percentage of teachers who say that students build on each others' ideas during class discussions,Percentage of teachers who say that students build on each others' ideas during class discussions - City Average,Collaborative Teachers Rating,Collaborative Teachers - Element Score,Quality Review - How well do teachers work with each other?,Collaborative Teachers - Percent Positive Responses on School Survey,Collaborative Teachers - Percent Positive Responses on School Survey - City Average,Collaborative Teachers - Borough Positive Responses,Percentage of teachers who say that they work together to design instructional programs,Percentage of teachers who say that they work together to design instructional programs - City Average,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school,Percentage of teachers who say that they have opportunities to work productively with colleagues in their school - City Average,Percentage of teachers who say that they feel responsible that all students learn,Percentage of teachers who say that they feel responsible that all students learn - City Average,Supportive Environment Rating,Supportive Environment - Element Score,Quality Review - How clearly are high expectations communicated to students and staff?,Supportive Environment - Percent Positive Responses on School Survey,Supportive Environment - Percent Positive Responses on School Survey - City Average,Supportive Environment - Borough Positive Responses,"Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria","Percentage of students who feel safe in the hallways, bathrooms, locker room, and cafeteria - City Average",Percentage of students who say that teachers notice when they are upset or having emotional difficulty,Percentage of students who say that teachers notice when they are upset or having emotional difficulty - City Average,Percentage of students who say that this school supports students in navigating the post-secondary process,Percentage of students who say that this school supports students in navigating the post-secondary process - City Average,Metric City Rating - Least Restrictive Environment,Percentage of Enrollment - Least Restrictive Environment,Population Percentage of Range - Least Restrictive Environment,Metric Value - Least Restrictive Environment,Approaching Target For 2015 - Least Restrictive Environment,Meeting Target For 2015 - Least Restrictive Environment,Exceeding Target For 2015 - Least Restrictive Environment,Metric Score - Least Restrictive Environment,Metric Value - Percentage of Students with 90%+ Attendance,Effective School Leadership Rating,Effective School Leadership - Element Score,Effective School Leadership - Percent Positive Responses on School Survey,Effective School Leadership - Percent Positive Responses on School Survey - City Average,Effective School Leadership - Borough Positive Responses,Percentage of teachers who say that the principal communicates a clear vision for this school,Percentage of teachers who say that the principal communicates a clear vision for this school - City Average,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels,Percentage of teachers who say that curriculum and instruction are well coordinated across different grade levels - City Average,Percentage of parents who feel that the principal works to create a sense of community in the school,Percentage of parents who feel that the principal works to create a sense of community in the school - City Average,Strong Family-Community Ties Rating,Strong Family-Community Ties - Element Score,Strong Family-Community Ties Overall - Positive Responses,Strong Family-Community Ties - Percent Positive Responses on School Survey - City Average,Strong Family-Community Ties - Borough Positive Responses,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn,Percentage of parents who say that school staff regularly communicate with them about how the staff can help their children learn - City Average,Percentage of parents who feel that teachers try to understand families' problems and concerns,Percentage of parents who feel that teachers try to understand families' problems and concerns - City Average,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs,Percentage of teachers who say that teachers at this school work closely with families to meet students' needs - City Average,Trust Rating,Trust - Element Score,Trust - Percent Positive Responses on School Survey,Trust - Percent Positive Responses on School Survey - City Average,Trust - Borough Positive Responses,Percentage of teachers who say they trust the principal,Percentage of teachers who say they trust the principal - City Average,Percentage of teachers who say that they trust each other,Percentage of teachers who say that they trust each other - City Average,Percentage of parents who say that school staff work hard to build trusting relationships with them,Percentage of parents who say that school staff work hard to build trusting relationships with them - City Average,Percentage of students who say that teachers treat them with respect,Percentage of students who say that teachers treat them with respect - City Average,Student Survey Response Rate,Teacher Survey Response Rate,Parent Survey Response Rate,Quality Review - Dates Of Review,Quality Review - Principal at Time of Review
02M374,Gramercy Arts High School,Meeting Target,3.00,Developing,Proficient,Proficient,87%,85%,86%,74%,84%,86%,90%,84%,78%,Meeting Target,3.44,Developing,86%,86%,87%,90%,91%,81%,85%,84%,89%,Approaching Target,2.24,Proficient,76%,83%,84%,83%,84%,58%,71%,69%,82%,Approaching Target,17.50%,59.30%,0.44,0.268,0.473,0.682,2.84,58.0%,Approaching Target,2.56,75%,82%,82%,78%,86%,78%,82%,88%,89%,Not Meeting Target,1.84,65%,75%,76%,80%,88%,83%,90%,90%,91%,Approaching Target,2.88,85%,89%,89%,74%,82%,84%,87%,84%,91%,76%,86%,90%,84%,26%,"May 6, 2015",Susan DiCicco
02M376,NYC iSchool,Exceeding Target,4.20,Well Developed,Proficient,Well Developed,90%,85%,86%,86%,84%,94%,90%,75%,78%,Exceeding Target,4.64,Well Developed,94%,86%,87%,100%,91%,93%,85%,96%,89%,Exceeding Target,4.08,Well Developed,92%,83%,84%,95%,84%,76%,71%,93%,82%,Not Meeting Target,10.40%,35.30%,0.20,0.268,0.473,0.682,1.72,80.7%,Exceeding Target,4.32,93%,82%,82%,96%,86%,96%,82%,95%,89%,Meeting Target,3.60,79%,75%,76%,91%,88%,91%,90%,100%,91%,Exceeding Target,4.40,96%,89%,89%,100%,82%,100%,87%,93%,91%,93%,86%,81%,90%,51%,"March 17, 2014",Isora Bailey
02M392,MANHATTAN BUSINESS ACADEMY,Exceeding Target,4.20,Well Developed,Well Developed,Well Developed,81%,85%,86%,84%,84%,91%,90%,73%,78%,Meeting Target,3.84,Well Developed,81%,86%,87%,100%,91%,84%,85%,74%,89%,Meeting Target,3.48,Well Developed,82%,83%,84%,81%,84%,68%,71%,81%,82%,Approaching Target,17.40%,59.00%,0.41,0.268,0.473,0.682,2.68,56.4%,Meeting Target,3.40,84%,82%,82%,90%,86%,94%,82%,89%,89%,Approaching Target,2.40,70%,75%,76%,86%,88%,88%,90%,87%,91%,Approaching Target,2.72,83%,89%,89%,80%,82%,58%,87%,84%,91%,82%,86%,80%,100%,34%,"March 3, 2015",Karen Polsonetti
02M393,BUSINESS OF SPORTS SCHOOL,Meeting Target,3.60,Well Developed,Proficient,Well Developed,73%,85%,86%,85%,84%,87%,90%,65%,78%,Approaching Target,2.96,Proficient,77%,86%,87%,87%,91%,77%,85%,87%,89%,Meeting Target,3.16,Proficient,85%,83%,84%,88%,84%,74%,71%,87%,82%,Approaching Target,19.80%,67.10%,0.42,0.268,0.473,0.682,2.72,52.5%,Meeting Target,3.12,79%,82%,82%,83%,86%,74%,82%,94%,89%,Meeting Target,3.64,79%,75%,76%,91%,88%,94%,90%,100%,91%,Meeting Target,3.20,86%,89%,89%,74%,82%,65%,87%,95%,91%,84%,86%,88%,68%,21%,"January 22, 2015",Joshua Solomon
02M399,THE HIGH SCHOOL FOR LANGUAGE AND DIPLOMACY,Meeting Target,3.28,Proficient,Proficient,Proficient,85%,85%,86%,78%,84%,87%,90%,80%,78%,Meeting Target,3.44,Proficient,87%,86%,87%,92%,91%,88%,85%,85%,89%,Meeting Target,3.12,Proficient,80%,83%,84%,75%,84%,64%,71%,73%,82%,Exceeding Target,16.70%,56.60%,0.70,0.268,0.473,0.682,4.05,61.8%,Meeting Target,3.60,84%,82%,82%,100%,86%,80%,82%,93%,89%,Approaching Target,2.12,67%,75%,76%,87%,88%,87%,90%,71%,91%,Meeting Target,3.56,89%,89%,89%,76%,82%,92%,87%,93%,91%,86%,86%,84%,87%,30%,"April 30, 2014",Amber Najmi Shadid
02M400,High School for Environmental Studies,Meeting Target,3.16,Proficient,Proficient,Proficient,84%,85%,86%,83%,84%,90%,90%,77%,78%,Meeting Target,3.36,Proficient,85%,86%,87%,91%,91%,93%,85%,86%,89%,Meeting Target,3.24,Proficient,84%,83%,84%,88%,84%,66%,71%,84%,82%,Approaching Target,16.60%,56.30%,0.38,0.268,0.473,0.682,2.55,70.4%,Approaching Target,2.80,76%,82%,82%,88%,86%,79%,82%,88%,89%,Approaching Target,2.20,68%,75%,76%,87%,88%,81%,90%,97%,91%,Meeting Target,3.08,87%,89%,89%,81%,82%,83%,87%,85%,91%,88%,86%,74%,97%,13%,"October 22-23, 2013",Shirley H. Matthews
02M407,Institute for Collaborative Education,Exceeding Target,4.72,Well Developed,Well Developed,Well Developed,94%,86%,86%,82%,84%,92%,91%,100%,81%,Exceeding Target,4.96,Well Developed,98%,87%,87%,100%,89%,100%,85%,100%,87%,Exceeding Target,4.00,Well Developed,90%,83%,84%,91%,85%,82%,72%,89%,82%,Meeting Target,7.60%,25.80%,0.62,0.268,0.473,0.682,3.70,79.6%,Exceeding Target,4.76,98%,82%,82%,100%,87%,100%,79%,97%,90%,Exceeding Target,4.68,89%,77%,76%,92%,88%,96%,90%,100%,94%,Exceeding Target,4.60,96%,89%,89%,95%,84%,100%,87%,96%,90%,93%,84%,83%,100%,36%,"March 19 - 20, 2013",Peter Karp
02M408,Professional Performing Arts High School,Meeting Target,3.40,Proficient,Proficient,Proficient,90%,86%,86%,72%,84%,89%,91%,95%,81%,Meeting Target,3.40,Proficient,86%,87%,87%,85%,89%,80%,85%,80%,87%,Meeting Target,3.16,Proficient,84%,83%,84%,89%,85%,66%,72%,77%,82%,Not Meeting Target,9.90%,33.60%,0.25,0.268,0.473,0.682,1.93,86.7%,Meeting Target,3.68,85%,82%,82%,83%,87%,84%,79%,94%,90%,Approaching Target,2.68,75%,77%,76%,70%,88%,84%,90%,95%,94%,Meeting Target,3.60,91%,89%,89%,95%,84%,100%,87%,84%,90%,81%,84%,83%,88%,33%,"December 17-18, 2013",Keith Ryan
02M411,Baruch College Campus High School,Exceeding Target,4.28,Well Developed,Proficient,Well Developed,91%,85%,86%,83%,84%,93%,90%,86%,78%,Meeting Target,3.84,Well Developed,94%,86%,87%,100%,91%,95%,85%,100%,89%,Exceeding Target,4.36,Proficient,90%,83%,84%,94%,84%,68%,71%,85%,82%,Not Meeting Target,8.90%,30.20%,0.10,0.268,0.473,0.682,1.35,95.6%,Exceeding Target,4.12,92%,82%,82%,91%,86%,86%,82%,94%,89%,Approaching Target,2.52,70%,75%,76%,87%,88%,87%,90%,95%,91%,Exceeding Target,4.36,95%,89%,89%,100%,82%,100%,87%,92%,91%,93%,86%,82%,76%,38%,"April 30, 2015",Alicia Perez-Katz
02M412,N.Y.C. Lab School for Collaborative Studies,Exceeding Target,4.00,Well Developed,Well Developed,Proficient,86%,85%,86%,82%,84%,92%,90%,85%,78%,Exceeding Target,4.52,Well Developed,91%,86%,87%,89%,91%,89%,85%,93%,89%,Exceeding Target,4.12,Well Developed,89%,83%,84%,96%,84%,70%,71%,86%,82%,Approaching Target,14.80%,50.20%,0.43,0.268,0.473,0.682,2.77,84.7%,Meeting Target,3.92,89%,82%,82%,93%,86%,86%,82%,96%,89%,Meeting Target,3.60,79%,75%,76%,93%,88%,91%,90%,100%,91%,Exceeding Target,4.20,94%,89%,89%,86%,82%,96%,87%,95%,91%,92%,86%,91%,74%,34%,"January 7, 2015",Brooke Jackson
02M413,School of the Future High School,Exceeding Target,4.00,Well Developed,Proficient,Well Developed,88%,86%,86%,84%,84%,95%,91%,89%,81%,Exceeding Target,4.72,Well Developed,96%,87%,87%,100%,89%,92%,85%,100%,87%,Exceeding Target,4.16,Well Developed,88%,83%,84%,94%,85%,71%,72%,88%,82%,Not Meeting Target,12.90%,43.70%,0.13,0.268,0.473,0.682,1.47,83.6%,Exceeding Target,4.12,91%,82%,82%,97%,87%,93%,79%,95%,90%,Meeting Target,3.00,76%,77%,76%,85%,88%,90%,90%,97%,94%,Meeting Target,3.80,92%,89%,89%,86%,84%,96%,87%,91%,90%,89%,84%,90%,59%,40%,"December 16, 2014",Stacy Goldstein
02M414,N.Y.C. Museum School,Meeting Target,3.28,Proficient,Proficient,Proficient,86%,85%,86%,73%,84%,86%,90%,84%,78%,Approaching Target,2.92,Well Developed,79%,86%,87%,67%,91%,60%,85%,95%,89%,Meeting Target,3.84,Proficient,84%,83%,84%,95%,84%,57%,71%,72%,82%,Approaching Target,8.50%,28.80%,0.38,0.268,0.473,0.682,2.52,85.5%,Not Meeting Target,1.24,60%,82%,82%,57%,86%,60%,82%,80%,89%,Not Meeting Target,1.80,64%,75%,76%,85%,88%,91%,90%,71%,91%,Approaching Target,2.68,81%,89%,89%,43%,82%,76%,87%,89%,91%,87%,86%,98%,75%,17%,"May 18, 2015",Ms. Darlene (Dusty) Miller
02M416,Eleanor Roosevelt High School,Meeting Target,3.76,Proficient,Well Developed,Proficient,89%,85%,86%,85%,84%,95%,90%,87%,78%,Approaching Target,2.24,Well Developed,80%,86%,87%,81%,91%,81%,85%,91%,89%,Exceeding Target,4.28,Developing,92%,83%,84%,98%,84%,68%,71%,90%,82%,Not Meeting Target,5.90%,20.00%,0.25,0.268,0.473,0.682,1.93,92.8%,Approaching Target,2.72,75%,82%,82%,63%,86%,75%,82%,96%,89%,Meeting Target,3.08,76%,75%,76%,88%,88%,91%,90%,100%,91%,Meeting Target,3.20,86%,89%,89%,66%,82%,81%,87%,92%,91%,94%,86%,98%,100%,51%,"November 20, 2014",Dmitri Saliani
02M418,Millennium High School,Meeting Target,3.04,Proficient,Proficient,Developing,87%,85%,86%,77%,84%,91%,90%,85%,78%,Meeting Target,3.52,Proficient,88%,86%,87%,98%,91%,82%,85%,98%,89%,Meeting Target,3.76,Proficient,89%,83%,84%,96%,84%,64%,71%,85%,82%,Not Meeting Target,8.20%,27.80%,0.17,0.268,0.473,0.682,1.61,93.2%,Meeting Target,3.28,82%,82%,82%,67%,86%,79%,82%,92%,89%,Approaching Target,2.56,71%,75%,76%,84%,88%,88%,90%,98%,91%,Meeting Target,3.44,89%,89%,89%,74%,82%,88%,87%,89%,91%,92%,86%,93%,100%,34%,"December 3, 2014",Colin Mcevoy
02M419,Landmark High School,Meeting Target,3.28,Proficient,Proficient,Proficient,84%,85%,86%,85%,84%,91%,90%,83%,78%,Meeting Target,3.44,Proficient,88%,86%,87%,90%,91%,89%,85%,90%,89%,Meeting Target,3.04,Proficient,83%,83%,84%,87%,84%,79%,71%,84%,82%,Meeting Target,22.30%,75.60%,0.49,0.268,0.473,0.682,3.10,46.6%,Meeting Target,3.60,86%,82%,82%,73%,86%,87%,82%,90%,89%,Meeting Target,3.52,78%,75%,76%,88%,88%,95%,90%,93%,91%,Meeting Target,3.92,92%,89%,89%,80%,82%,97%,87%,90%,91%,90%,86%,71%,100%,40%,"April 16, 2015",Caron Pinkus
02M420,High School for Health Professions and Human Servi,Meeting Target,3.40,Proficient,Proficient,Proficient,87%,85%,86%,85%,84%,92%,90%,73%,78%,Exceeding Target,4.24,Proficient,87%,86%,87%,91%,91%,82%,85%,86%,89%,Meeting Target,3.56,Well Developed,87%,83%,84%,92%,84%,66%,71%,90%,82%,Meeting Target,12.70%,43.10%,0.57,0.268,0.473,0.682,3.46,77.8%,Meeting Target,3.44,83%,82%,82%,88%,86%,88%,82%,92%,89%,Approaching Target,2.40,69%,75%,76%,90%,88%,89%,90%,95%,91%,Meeting Target,3.76,91%,89%,89%,86%,82%,87%,87%,89%,91%,90%,86%,91%,91%,45%,April 7-8 2014,Robert A. Gentile
02M422,Quest to Learn,Approaching Target,2.84,Proficient,Proficient,Developing,83%,86%,86%,81%,84%,90%,91%,77%,81%,Meeting Target,3.04,Proficient,79%,87%,87%,87%,89%,73%,85%,82%,87%,Meeting Target,3.20,Proficient,82%,83%,84%,76%,85%,70%,72%,72%,82%,Not Meeting Target,28.30%,95.90%,0.24,0.268,0.473,0.682,1.89,66.3%,Approaching Target,2.68,74%,82%,82%,66%,87%,58%,79%,94%,90%,Meeting Target,3.32,80%,77%,76%,82%,88%,92%,90%,86%,94%,Approaching Target,2.92,86%,89%,89%,79%,84%,79%,87%,89%,90%,86%,84%,85%,80%,49%,"January 14, 2015",Jennifer Rygalski
02M425,Leadership and Public Service High School,Meeting Target,3.40,Proficient,Proficient,Proficient,86%,85%,86%,88%,84%,92%,90%,71%,78%,Meeting Target,3.12,Well Developed,81%,86%,87%,80%,91%,68%,85%,85%,89%,Meeting Target,3.44,Proficient,83%,83%,84%,82%,84%,74%,71%,84%,82%,Meeting Target,18.00%,61.00%,0.62,0.268,0.473,0.682,3.70,41.7%,Meeting Target,3.56,84%,82%,82%,95%,86%,80%,82%,95%,89%,Meeting Target,3.08,75%,75%,76%,95%,88%,96%,90%,80%,91%,Meeting Target,3.56,89%,89%,89%,76%,82%,67%,87%,96%,91%,91%,86%,42%,98%,28%,"April 2-3, 2014",Philip Santos
02M427,MANHATTAN ACADEMY FOR ARTS & LANGUAGE,Meeting Target,3.48,Proficient,Proficient,Proficient,90%,85%,86%,87%,84%,89%,90%,92%,78%,Meeting Target,3.92,Proficient,94%,86%,87%,100%,91%,100%,85%,92%,89%,Approaching Target,2.92,Proficient,83%,83%,84%,77%,84%,78%,71%,88%,82%,Approaching Target,1.80%,6.10%,0.33,0.268,0.473,0.682,2.32,55.8%,Meeting Target,3.80,89%,82%,82%,100%,86%,100%,82%,82%,89%,Meeting Target,3.44,78%,75%,76%,87%,88%,88%,90%,92%,91%,Meeting Target,3.64,92%,89%,89%,96%,82%,96%,87%,87%,91%,90%,86%,84%,100%,50%,"December 16, 2014",Siv Boletsis
02M429,Legacy School for Integrated Studies,N/A,,N/A,N/A,N/A,87%,85%,86%,71%,84%,71%,90%,83%,78%,N/A,,N/A,87%,86%,87%,100%,91%,80%,85%,100%,89%,N/A,,N/A,68%,83%,84%,76%,84%,81%,71%,76%,82%,Approaching Target,42.10%,100.00%,0.38,0.268,0.473,0.682,2.52,45.0%,N/A,,87%,82%,82%,83%,86%,100%,82%,100%,89%,N/A,,78%,75%,76%,100%,88%,100%,90%,100%,91%,N/A,,88%,89%,89%,100%,82%,67%,87%,100%,91%,82%,86%,94%,86%,28%,,
02M437,Hudson High School of Learning Technologies,Meeting Target,3.28,Proficient,Proficient,Proficient,85%,85%,86%,82%,84%,88%,90%,79%,78%,Exceeding Target,4.52,Proficient,92%,86%,87%,97%,91%,100%,85%,91%,89%,Approaching Target,2.84,Well Developed,82%,83%,84%,84%,84%,76%,71%,80%,82%,Meeting Target,20.10%,68.10%,0.50,0.268,0.473,0.682,3.11,49.4%,Exceeding Target,4.16,93%,82%,82%,100%,86%,94%,82%,90%,89%,Meeting Target,3.00,75%,75%,76%,85%,88%,88%,90%,100%,91%,Meeting Target,3.80,92%,89%,89%,94%,82%,97%,87%,85%,91%,92%,86%,56%,97%,13%,"February 24, 2015",Nancy Amling
02M438,International High School at Union Square,Approaching Target,2.52,Developing,Developing,Developing,89%,85%,86%,87%,84%,91%,90%,100%,78%,Meeting Target,3.76,Proficient,91%,86%,87%,94%,91%,88%,85%,94%,89%,Meeting Target,3.00,Proficient,85%,83%,84%,81%,84%,83%,71%,85%,82%,Not Meeting Target,2.80%,9.50%,0.20,0.268,0.473,0.682,1.74,59.8%,Meeting Target,3.84,88%,82%,82%,72%,86%,78%,82%,98%,89%,Meeting Target,3.64,79%,75%,76%,96%,88%,97%,90%,100%,91%,Meeting Target,3.84,91%,89%,89%,82%,82%,78%,87%,94%,91%,92%,86%,66%,67%,26%,"March 4, 2015",Daniel Walsh
02M439,Manhattan Village Academy,Exceeding Target,4.52,Well Developed,Well Developed,Well Developed,88%,85%,86%,91%,84%,95%,90%,83%,78%,Exceeding Target,4.28,Well Developed,87%,86%,87%,88%,91%,96%,85%,92%,89%,Exceeding Target,4.60,Well Developed,90%,83%,84%,95%,84%,76%,71%,85%,82%,Not Meeting Target,11.10%,37.60%,0.20,0.268,0.473,0.682,1.72,99.0%,Meeting Target,3.64,85%,82%,82%,88%,86%,88%,82%,94%,89%,Meeting Target,3.72,80%,75%,76%,96%,88%,95%,90%,92%,91%,Meeting Target,3.40,87%,89%,89%,52%,82%,80%,87%,97%,91%,92%,86%,99%,93%,70%,"December 9, 2014",Hector Geager
02M449,Vanguard High School,Exceeding Target,4.16,Proficient,Well Developed,Well Developed,88%,85%,86%,90%,84%,92%,90%,78%,78%,Exceeding Target,4.84,Well Developed,98%,86%,87%,100%,91%,100%,85%,100%,89%,Exceeding Target,4.00,Well Developed,89%,83%,84%,94%,84%,80%,71%,89%,82%,Approaching Target,21.40%,72.50%,0.47,0.268,0.473,0.682,2.99,57.1%,Exceeding Target,4.48,97%,82%,82%,100%,86%,94%,82%,92%,89%,Meeting Target,3.32,75%,75%,76%,92%,88%,94%,90%,100%,91%,Exceeding Target,4.44,96%,89%,89%,100%,82%,100%,87%,92%,91%,92%,86%,79%,100%,27%,"May 12, 2015",William Klann
02M459,Manhattan International High School,Exceeding Target,4.20,Well Developed,Well Developed,Well Developed,81%,85%,86%,94%,84%,93%,90%,83%,78%,Meeting Target,3.72,Well Developed,78%,86%,87%,76%,91%,71%,85%,82%,89%,Exceeding Target,4.16,Well Developed,90%,83%,84%,92%,84%,78%,71%,91%,82%,N/A,1.20%,4.10%,,0.268,0.473,0.682,,70.1%,Approaching Target,2.72,77%,82%,82%,78%,86%,78%,82%,87%,89%,Meeting Target,3.08,77%,75%,76%,88%,88%,87%,90%,67%,91%,Meeting Target,3.08,87%,89%,89%,76%,82%,72%,87%,93%,91%,90%,86%,87%,82%,74%,"April 1, 2015",Gladys Rodriguez
02M460,Washington Irving High School,N/A,,N/A,N/A,N/A,90%,85%,86%,97%,84%,97%,90%,100%,78%,N/A,,N/A,83%,86%,87%,67%,91%,83%,85%,100%,89%,N/A,,N/A,88%,83%,84%,97%,84%,81%,71%,97%,82%,Exceeding Target,28.30%,95.90%,0.86,0.268,0.473,0.682,4.55,27.4%,N/A,,70%,82%,82%,67%,86%,67%,82%,93%,89%,N/A,,78%,75%,76%,100%,88%,93%,90%,100%,91%,N/A,,85%,89%,89%,67%,82%,83%,87%,100%,91%,90%,86%,47%,46%,23%,,
02M475,Stuyvesant High School,Meeting Target,3.52,Well Developed,Proficient,Proficient,84%,85%,86%,78%,84%,89%,90%,85%,78%,Meeting Target,3.00,Well Developed,80%,86%,87%,85%,91%,63%,85%,84%,89%,Exceeding Target,4.20,Proficient,87%,83%,84%,96%,84%,56%,71%,84%,82%,N/A,0.10%,0.30%,,0.268,0.473,0.682,,92.4%,Meeting Target,3.00,77%,82%,82%,68%,86%,82%,82%,95%,89%,Approaching Target,2.60,70%,75%,76%,88%,88%,86%,90%,90%,91%,Meeting Target,3.24,87%,89%,89%,67%,82%,79%,87%,89%,91%,89%,86%,96%,94%,52%,"April 23, 2015",Jie Zhang
02M489,High School of Economics and Finance,Meeting Target,3.68,Well Developed,Proficient,Proficient,86%,85%,86%,80%,84%,87%,90%,81%,78%,Meeting Target,3.12,Proficient,82%,86%,87%,95%,91%,76%,85%,77%,89%,Meeting Target,3.16,Proficient,83%,83%,84%,85%,84%,71%,71%,84%,82%,Meeting Target,13.90%,47.10%,0.50,0.268,0.473,0.682,3.11,70.0%,Meeting Target,3.08,80%,82%,82%,85%,86%,84%,82%,88%,89%,Approaching Target,2.24,68%,75%,76%,84%,88%,86%,90%,87%,91%,Meeting Target,3.00,85%,89%,89%,69%,82%,79%,87%,86%,91%,84%,86%,80%,89%,38%,"November 20-21, 2013",Michael Stanzione
02M500,Unity Center for Urban Technologies,Meeting Target,3.08,Proficient,Developing,Proficient,86%,85%,86%,91%,84%,94%,90%,75%,78%,Meeting Target,3.08,Proficient,80%,86%,87%,87%,91%,75%,85%,88%,89%,Meeting Target,3.88,Proficient,88%,83%,84%,92%,84%,86%,71%,87%,82%,Meeting Target,21.10%,71.50%,0.57,0.268,0.473,0.682,3.45,66.2%,Approaching Target,2.48,73%,82%,82%,81%,86%,88%,82%,85%,89%,Meeting Target,3.96,85%,75%,76%,92%,88%,89%,90%,81%,91%,Meeting Target,3.12,87%,89%,89%,69%,82%,56%,87%,92%,91%,95%,86%,94%,100%,65%,"May 6, 2015",Fausto De la Rosa
02M507,Urban Assembly Gateway School for Technology,Meeting Target,3.88,Well Developed,Proficient,Well Developed,82%,85%,86%,80%,84%,91%,90%,79%,78%,Exceeding Target,4.60,Well Developed,93%,86%,87%,97%,91%,90%,85%,100%,89%,Meeting Target,3.84,Well Developed,85%,83%,84%,91%,84%,78%,71%,87%,82%,Approaching Target,15.90%,53.90%,0.43,0.268,0.473,0.682,2.78,66.7%,Meeting Target,3.96,89%,82%,82%,97%,86%,85%,82%,95%,89%,Meeting Target,3.40,77%,75%,76%,96%,88%,92%,90%,94%,91%,Exceeding Target,4.36,95%,89%,89%,94%,82%,100%,87%,97%,91%,88%,86%,79%,94%,27%,"March 20, 2014",April Mckoy
02M519,Talent Unlimited High School,Exceeding Target,4.28,Well Developed,Proficient,Well Developed,93%,85%,86%,79%,84%,88%,90%,100%,78%,Meeting Target,3.96,Well Developed,95%,86%,87%,100%,91%,100%,85%,100%,89%,Meeting Target,3.76,Proficient,84%,83%,84%,94%,84%,59%,71%,72%,82%,Not Meeting Target,7.90%,26.80%,0.25,0.268,0.473,0.682,1.93,82.4%,Meeting Target,3.92,89%,82%,82%,91%,86%,100%,82%,94%,89%,Meeting Target,3.20,75%,75%,76%,87%,88%,90%,90%,100%,91%,Meeting Target,3.80,92%,89%,89%,86%,82%,100%,87%,93%,91%,79%,86%,96%,76%,28%,"January 14 – 15, 2013",Linda Hamil
02M520,Murry Bergtraum High School for Business Careers,Approaching Target,2.20,Developing,Developing,Developing,84%,85%,86%,75%,84%,82%,90%,64%,78%,Not Meeting Target,1.92,Proficient,71%,86%,87%,73%,91%,50%,85%,89%,89%,Approaching Target,2.28,Developing,73%,83%,84%,74%,84%,63%,71%,70%,82%,Exceeding Target,17.10%,58.00%,0.82,0.268,0.473,0.682,4.43,35.0%,Not Meeting Target,1.20,56%,82%,82%,63%,86%,59%,82%,64%,89%,N/A,,68%,75%,76%,68%,88%,77%,90%,93%,91%,N/A,,75%,89%,89%,52%,82%,85%,87%,76%,91%,77%,86%,42%,41%,8%,"February 11, 2015",Naima Cook
02M529,Jacqueline Kennedy Onassis High School,Approaching Target,2.64,Developing,Developing,Proficient,83%,85%,86%,77%,84%,86%,90%,69%,78%,Meeting Target,3.28,Proficient,82%,86%,87%,97%,91%,77%,85%,94%,89%,Approaching Target,2.72,Proficient,79%,83%,84%,86%,84%,59%,71%,71%,82%,Meeting Target,16.90%,57.30%,0.56,0.268,0.473,0.682,3.42,45.0%,Approaching Target,2.12,69%,82%,82%,65%,86%,74%,82%,88%,89%,Approaching Target,2.84,74%,75%,76%,80%,88%,83%,90%,97%,91%,Approaching Target,2.28,80%,89%,89%,45%,82%,76%,87%,85%,91%,84%,86%,53%,80%,10%,"November 19, 2014",Edward Demeo
02M531,Repertory Company High School for Theatre Arts,Exceeding Target,4.68,Well Developed,Well Developed,Well Developed,92%,85%,86%,90%,84%,94%,90%,100%,78%,Exceeding Target,4.76,Well Developed,95%,86%,87%,93%,91%,100%,85%,93%,89%,Meeting Target,3.96,Well Developed,90%,83%,84%,98%,84%,80%,71%,90%,82%,Approaching Target,11.00%,37.30%,0.41,0.268,0.473,0.682,2.68,73.7%,Exceeding Target,4.52,95%,82%,82%,100%,86%,100%,82%,94%,89%,Meeting Target,3.04,73%,75%,76%,94%,88%,93%,90%,100%,91%,Exceeding Target,4.08,94%,89%,89%,86%,82%,93%,87%,94%,91%,92%,86%,83%,100%,60%,"March 6, 2015",Manuel Urena
